County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Georeference,longitude,latitude
Queens,748742,Store,JAC,QUE RICO TACO CORP,QUE RICO TACO,33-07,98TH STREET,,,JACKSON HEIGHTS,NY,11372,0,nan,,
Queens,748733,Store,JAC,ROSENTHAL WINE MERCHANTS(NY) LTD,MAD ROSE,56-43,58TH STREET,,,MASPETH,NY,11378,10000,-73.91249 40.72445,-73.91249,40.72445
New York,748699,Store,A,UPPER MANHATTAN PHARMA INC,UPPER MANHATTAN PHARMAC,1728,AMSTERDAM AVE,,,NEW YORK,NY,10031,0,-73.94733 40.82561,-73.94733,40.82561
Queens,748694,Store,A,MAYSALAH CORP,MAYSALAH,34-02,31ST STREET,,,ASTORIA,NY,11106,0,-73.92748 40.75939,-73.92748,40.75939
Bronx,748678,Store,JAC,1434 FOOD CO LLC,SUPERFRESH KEY FOOD,1434,JEROME AVENUE,,,BRONX,NY,10452,14000,-73.91697 40.84121,-73.91697,40.84121
Kings,748652,Store,JAC,FLATBUSH ORGANIC MARKET CORP,FLATBUSH ORGANIC MARKET,713,FLATBUSH AVENUE,,,BROOKLYN,NY,11225,0,-73.95989 40.65575,-73.95989,40.65575
Queens,748633,Store,JAC,EARTHS MARKET NYC INC,EARTHS MARKET NYC,22-76,31ST STREET,,,ASTORIA,NY,11105,0,-73.91263 40.77457,-73.91263,40.77457
Queens,748602,Store,JAC,MANOR PROJECTS LLC,JERKYOURMEAT,4346,10TH STREET,,,LONG ISLAND CITY,NY,11101,0,-73.94981 40.75106,-73.94981,40.75106
Queens,748598,Store,JAC,HANS SUNNYSIDE CORP,SUPER FRESH,41-25,GREENPOINT AVE,,,SUNNYSIDE,NY,11104,0,-73.92312 40.74041,-73.92312,40.74041
Kings,748587,Store,JAC,TARGET CORP,TARGET STORE T-3356,8973-95,BAY PKWY,,,BROOKLYN,NY,11214,20000,-74.00138 40.5948,-74.00138,40.5948
Kings,748586,Store,JAC,TARGET CORP,TARGET STORE T-3326,5200,KINGS HWY STE A,,,BROOKLYN,NY,11234,0,-73.92687 40.63627,-73.92687,40.63627
Queens,748585,Store,A,TARGET CORP,TARGET STORE T-3372,160-08,JAMAICA AVE,,,JAMAICA,NY,11432,21000,-73.79885 40.70391,-73.79885,40.70391
Queens,748584,Store,A,TARGET CORP,TARGET STORE T-3280,40-25,82ND ST,,,ELMHURST,NY,11373,0,-73.8838 40.74693,-73.8838,40.74693
Bronx,748561,Store,JAC,PRAMUKH KRUPA 4004 INC,PRAMUKH KRUPA,4004,EAST TREMONT AVE,,,BRONX,NY,10465,0,-73.818 40.82035,-73.818,40.82035
Kings,748559,Store,JAC,BEST POWER IN PROCE CORP THE,LUXURY DISCOUNT,675,GLENMORE AVENUE,,,BROOKLYN,NY,11207,0,-73.88521 40.67477,-73.88521,40.67477
Bronx,748557,Store,JAC,A&J 152ST FOOD LLC,A&J 152ST FOOD,835,EAST 152ND STREET,,,BRONX,NY,10455,0,-73.90415 40.8152,-73.90415,40.8152
Bronx,748556,Store,JAC,AAA DISCOUNT INC,AAA DISCOUNT,1398,GRAND CONCOURSE,,,BRONX,NY,10456,0,-73.91374 40.83848,-73.91374,40.83848
Bronx,748553,Store,JAC,3413 MEAT MARKET CORP,3413 MEAT MARKET,3413,BOSTON RD,,,BRONX,NY,10469,0,-73.85008 40.8758,-73.85008,40.8758
Bronx,748550,Store,JAC,S&A 99 CENTS PLUS CORP,S&A 99 CENTS PLUS,248,W 231ST STREET,,,BRONX,NY,10463,0,-73.90634 40.87969,-73.90634,40.87969
Bronx,748519,Store,JACD,CONSVEESFA ENTERPRISE INC,CONSVEESFA ENTERPRISE,602,TIFFANY ST,,,BRONX,NY,10474,5000,-73.89059 40.81176,-73.89059,40.81176
Queens,748516,Store,JAC,LIBERTY FARMS NY INC,LIBERTY FARMS,124-08,LIBERTY AVE,,,SOUTH RICHMOND HIL,NY,11419,0,-73.81977 40.68794,-73.81977,40.68794
Queens,748506,Store,JAC,JJ & MAX INC,MARKET FRESH SUPERMARKE,94-06,SUTPHIN BLVD,,,JAMAICA,NY,11435,0,-73.80676 40.69881,-73.80676,40.69881
Bronx,748499,Store,JAC,ABLAN GROCERY STORE CORP,ABLAN GROCERY STORE,3959,BRONXWOOD AVE,,,BRONX,NY,10466,0,-73.855 40.8855,-73.855,40.8855
Kings,748498,Store,JAC,SUTTER SEAFOOD MARKET INC,SUTTER SEAFOOD MARKET,8,SUTTER AVENUE,,,BROOKLYN,NY,11212,0,-73.92264 40.66531,-73.92264,40.66531
Kings,748488,Store,JAC,534 GRANT GROCERY INC,534 GRANT GROCERY,534,GRANT AVENUE,,,BROOKLYN,NY,11208,0,-73.86579 40.67771,-73.86579,40.67771
Queens,748474,Store,JAC,134 LIBERTY AVE LLC,APNA BAZAR FARMERS MKT,134-02,LIBERTY AVE,,,SOUTH RICHMOND HIL,NY,11419,10000,-73.81255 40.69149,-73.81255,40.69149
Queens,748461,Store,JAC,SUNNYSIDE GOURMET INC,SUNNYSIDE GOURMET,63-20,BROADWAY,,,WOODSIDE,NY,11377,0,-73.89899 40.74992,-73.89899,40.74992
New York,748455,Store,JAC,CITRA NYC GOURMET & CRAFT CORP,CITRA NYC GOURMET & CRA,648,10TH AVE,,,NEW YORK,NY,10036,0,-73.99375 40.76199,-73.99375,40.76199
New York,748454,Store,JAC,VALLEY FOOD GROCERY CORP II,VALLEY FOOD GROCERY,572,9TH AVE,,,NEW YORK,NY,10036,0,-73.99288 40.7581,-73.99288,40.7581
New York,748448,Store,JAC,HAMS CATERING INC,HAM'S CATERING,84,3RD AVE.,,,NEW YORK,NY,10003,0,-73.98831 40.73174,-73.98831,40.73174
Bronx,748420,Store,JAC,NEW JUABEN AFRICAN MKT LLC,NEW JUABEN AFRICAN MKT,4234,WHITE PALINS RD,,,BRONX,NY,10466,0,-73.85674 40.89454,-73.85674,40.89454
Kings,748376,Store,JAC,YBE SALES INC,DUDDYS CORNER,5714,14TH AVENUE,,,BROOKLYN,NY,11219,0,-73.99502 40.62878,-73.99502,40.62878
Kings,748337,Store,A,AK GROCERY 59 INC,AK GROCERY 59,5901,18TH AVE,,,BROOKLYN,NY,11204,0,-73.9868 40.62249,-73.9868,40.62249
Kings,748324,Store,JAC,RS ORGANIC MARKET LLC,HEALTHY WAY,265,BEDFORD AVE,,,BROOKLYN,NY,11211,0,-73.96101 40.71479,-73.96101,40.71479
Queens,748314,Store,JAC,VERMILLION MANAGEMENT CORP,C & J PRIME MEATS,59-07,ROOSEVELT AVENUE,,,WOODSIDE,NY,11377,0,-73.90503 40.74542,-73.90503,40.74542
Queens,748307,Store,JAC,JAMAICA FINEST MEAT CORP,GREEN VALLEY SUPERMARKE,85-08,JAMAICA AVE,,,WOODHAVEN,NY,11421,5000,-73.85874 40.69255,-73.85874,40.69255
Queens,748299,Store,JAC,LIC BEER PROJECT LLC,LIC BEER PROJECT,39-28,23RD STREET,,,LONG ISLAND CITY,NY,11101,0,-73.93908 40.75472,-73.93908,40.75472
Kings,748294,Store,JAC,CH BUTCHER INC,CH BUTCHER,334,ALBANY AVE,,,BROOKLYN,NY,11213,0,-73.9395 40.66848,-73.9395,40.66848
Kings,748285,Store,JAC,SPORK CONCEPTS LLC,7 GRAIN ARMY,88,ROEBLING STREET,,,BROOKLYN,NY,11211,0,-73.95525 40.71617,-73.95525,40.71617
Bronx,748247,Store,JACK,CARMENLAND LLC,FRESHLY MADE,1341,GARRISON AVENUE,,,BRONX,NY,10474,0,-73.88611 40.8212,-73.88611,40.8212
Bronx,748243,Store,A,PEOPLES DRUG RX INC,PEOPLES DRUG RX,3176,BAINBRIDGE AVE,,,BRONX,NY,10467,0,-73.87953 40.87551,-73.87953,40.87551
Bronx,748242,Store,A,KINGS DRUGS INC,KINGS DRUGS,306,E 149TH ST,,,BRONX,NY,10451,0,-73.92131 40.81703,-73.92131,40.81703
New York,748237,Store,A,JOSIE GREENS OF NY INC,JOSIE GREENS,55,WATER ST,,,NEW YORK,NY,10041,0,-74.00963 40.70365,-74.00963,40.70365
New York,748236,Store,A,JOSIE GREENS OF NY INC,JOSIE GREENS,200,VESEY ST,,,NEW YORK,NY,10285,0,-74.0146 40.71405,-74.0146,40.71405
Kings,748191,Store,A,GOOD LUCK GROCERY STORE INC,GOOD LUCK GROCERY STORE,1102,AVENUE U,,,BROOKLYN,NY,11223,0,-73.96099 40.59832,-73.96099,40.59832
Kings,748179,Store,JAC,BORO MED CORP,FIGLAND MARKET,6225,16TH AVE,,,BROOKLYN,NY,11204,0,-73.99362 40.62323,-73.99362,40.62323
Kings,748175,Store,A,MAX DEALS 1 INC,MAX DEALS,1634,CHURCH AVENUE,,,BROOKLYN,NY,11226,0,-73.96401 40.64906,-73.96401,40.64906
Kings,748174,Store,A,DISCOUNT BROADWAY INC,MAX DEALS,1787,BROADWAY,,,BROOKLYN,NY,11207,0,-73.90911 40.68212,-73.90911,40.68212
Queens,748171,Store,JAC,MANZANITA CORP,MANZANITA,94-24,ROOSEVELT AVE,,,JACKSON HEIGHTS,NY,11372,0,-73.8716 40.74893,-73.8716,40.74893
Kings,748130,Store,JAC,SPECIAL FOOD MARKET CORP,SPECIAL FOOD MARKET,661,EVERGREEN AVE,,,BROOKLYN,NY,11207,0,-73.91007 40.6872,-73.91007,40.6872
Queens,748096,Store,JAC,CORONA FOOD MARKET CORP,CORONA FOOD MARKET,39-19,111TH STREET,,,CORONA,NY,11368,0,-73.8561 40.75211,-73.8561,40.75211
New York,748093,Store,JAC,AMSTERDAM MARKETPLACE LLC,AMSTERDAM MARKETPLACE,175,WEST 79TH STREET,,,NEW YORK,NY,10024,0,-73.97776 40.78291,-73.97776,40.78291
Kings,748084,Store,A,MR FRUIT AND VEGETABLE INC,MR FRUIT AND VEGETABLE,5616,8TH AVE,,,BROOKLYN,NY,11220,0,-74.00755 40.6374,-74.00755,40.6374
Queens,748077,Store,JAC,ANCHOVY PROJECT THE LLC,ANCHOVY PROJECT THE,35-02,48TH AVE,,,LONG ISLAND CITY,NY,11101,0,-73.93021 40.73988,-73.93021,40.73988
New York,748055,Store,JAC,HUNGRY & HEALTHY MARKETPLACE LLC,HUNGRY & HEALTHY MARKET,163,WEST 72ND STREET,,,NEW YORK,NY,10023,0,-73.98096 40.77832,-73.98096,40.77832
Kings,748052,Store,A,DEBEVOISE DISCOUNT STORE INC,MAX DEALS,28,DEBEBOISE ST,,,BROOKLYN,NY,11206,11000,-73.9416 40.70169,-73.9416,40.70169
Bronx,748050,Store,A,DEALS R US OUTLET LLC,DEALS R US OUTLET,1000,MORRIS AVE,,,BRONX,NY,10452,0,-73.91655 40.82903,-73.91655,40.82903
Bronx,748045,Store,JAC,BRONX FISH MARKET INC,KIMS FISH MARKET,555,MORRIS AVE,,,BRONX,NY,10451,0,-73.92264 40.81766,-73.92264,40.81766
Queens,748042,Store,JAC,IG CENTRAL LLC,IG CENTRAL,23-23,BORDEN AVE,,,LONG ISLAND CITY,NY,11101,0,-73.9466 40.7398,-73.9466,40.7398
Queens,748037,Store,JAC,JB RAWRAW CORP,JB RAWRAW,6001,MYRTLE AVE,,,RIDGEWOOD,NY,11385,0,-73.89831 40.70052,-73.89831,40.70052
Kings,748002,Store,JAC,C&D FAMILY INC,D&C MARKET,1220,NOSTRAND AVENUE,,,BROOKLYN,NY,11225,0,-73.95028 40.65744,-73.95028,40.65744
Bronx,747990,Store,JAC,ST MEAT & GROCERY INC,FOOD FAIR FRESH MARKET,2467,JEROME AVE,,,BRONX,NY,10468,15000,-73.90093 40.86296,-73.90093,40.86296
Queens,747986,Store,JAC,YOHANS MEXICAN MARKET INC,YOHAN'S MEXICAN MARKET,91-10,CORONA AVENUE,,,ELMHURST,NY,11373,0,-73.87313 40.74249,-73.87313,40.74249
Queens,747912,Store,JAC,RAM UNION INC,RAM UNION,176-19,UNION TPKE,,,FRESH MEADOWS,NY,11366,8000,-73.79263 40.72559,-73.79263,40.72559
Bronx,747907,Store,JAC,MARLEY 2 GROCERY CORP,MARLEY 2 GROCERY,4236,WHITE PLAINS RD,,,BRONX,NY,10466,0,-73.85673 40.89455,-73.85673,40.89455
Queens,747762,Store,JAC,REGO SANDWICH SHOP AND SALAD 1 CO,REGO SANDWICH SHOP AND,97-34,63RD ROAD,,,REGO PARK,NY,11374,0,-73.85995 40.73142,-73.85995,40.73142
Queens,747761,Store,JAC,109-03 LIBERTY AVENUE REALTY CORP,K TOWN SUPERMARKET,109-01,LIBERTY AVE,,,SOUTH RICHMOND HIL,NY,11419,17000,-73.83257 40.68415,-73.83257,40.68415
Bronx,747748,Store,JAC,ABU YEMEN MEAT MARKET CORP,ABU YEMEN MEAT MARKET,1202,WHITE PLAINS ROAD,,,BRONX,NY,10472,0,-73.86171 40.83067,-73.86171,40.83067
Bronx,747730,Store,A,ST JOHN MARKET INC,ST JOHN MARKET,639,SOUTHERN BLVD,,,BRONX,NY,10455,0,-73.90106 40.81301,-73.90106,40.81301
Bronx,747695,Store,JAC,TELLO GROCERY CORP,TELLO GROCERY,353,E 138TH STREET,,,BRONX,NY,10454,0,-73.9242 40.80967,-73.9242,40.80967
Bronx,747682,Store,JAC,WATSON FOOD MARKET CORP,WATSON FOOD MARKET,1755,WATSON AVENUE,,,BRONX,NY,10472,0,-73.86771 40.82749,-73.86771,40.82749
Queens,747665,Store,JAC,GOOD STOCK COMMISSARY LLC,GOOD STOCK,43-46,10TH ST,,,LONG ISLAND CITY,NY,11101,0,-73.94981 40.75106,-73.94981,40.75106
Bronx,747649,Store,JAC,SAMTE YALLAH AFRICAN MARKET CORP,SAMTE YALLAH AFRICAN MA,555,E 168 ST,,,BRONX,NY,10456,0,-73.90472 40.8307,-73.90472,40.8307
New York,747627,Store,JAC,FREDS MUNCHIES INC,FREDS MUNCHIES,2070,FREDERICK DOUGLAS BLVD,,,NEW YORK,NY,10026,0,-73.95716 40.80196,-73.95716,40.80196
Bronx,747622,Store,JAC,229 MOTT HAVEN INC,229 MOTT HAVEN,229,SAINT ANNS AVE,,,BRONX,NY,10454,0,-73.91707 40.80744,-73.91707,40.80744
New York,747621,Store,JAC,EZ FOOD MARKET CORP,EZ FOOD MARKET,25,SHERMAN AVE,,,NEW YORK,NY,10040,0,-73.9284 40.86269,-73.9284,40.86269
Kings,747601,Store,JAC,A&F GROCERY CORP,A&F GROCERY,2411,PITKIN AVE. ST  01,,,BROOKLYN,NY,11208,0,-73.88326 40.67377,-73.88326,40.67377
New York,747589,Store,JAC,MARS RETAIL GROUP INC,M & M WORLD NYC,1600,BROADWAY,,,NEW YORK,NY,10019,20000,-73.98469 40.76035,-73.98469,40.76035
Queens,747578,Store,JAC,GLAT KOSHER MARKET INC,GLAT KOSHER MARKET,65-49,99TH ST,,,REGO PARK,NY,11374,0,-73.8551 40.72872,-73.8551,40.72872
Queens,747547,Store,JAC,MY PANTRY.KITCHEN.COM INC,MY PANTRY.KITCHEN.COM,31-36,88TH ST,,,EAST ELMHURST,NY,11369,0,-73.88027 40.75878,-73.88027,40.75878
Kings,747543,Store,JAC,EXCLUSIVE STURGEON CAVIAR LLC,N1 CAVIAR,282,BRIGHTON BEACH AVE,,,BROOKLYN,NY,11235,0,-73.96459 40.57695,-73.96459,40.57695
Queens,747539,Store,JABC,VALUE FRESH MARKET INC,VALUE FRESH MARKET,182-20,JAMAICA AVE,,,HOLLIS,NY,11423,7000,-73.77812 40.70858,-73.77812,40.70858
New York,747513,Store,A,NUTRI LIFE NUTRITIONAL CENTER COR,NUTRI LIFE NUTRITIONAL,1469,ST NICHOLAS AVE,,,NEW YORK,NY,10033,0,-73.93261 40.85085,-73.93261,40.85085
Kings,747471,Store,A,TABOU TREATS LLC,TABOU TREATS,806,HERKIMER ST,,,BROOKLYN,NY,11233,0,-73.92669 40.67839,-73.92669,40.67839
Kings,747462,Store,A,SANOU MB CORP,SANOU MB,2109,CORTELYOU ROAD,,,BROOKLYN,NY,11226,0,-73.95833 40.64396,-73.95833,40.64396
Kings,747442,Store,JAC,FARES A CORP,FARES A,5708,CLARENDON ROAD,,,BROOKLYN,NY,11203,0,-73.92265 40.6449,-73.92265,40.6449
Kings,747441,Store,JAC,AL BARAKA SUPERMARKET NY INC,AL BARAKA SUPERMARKET N,1249,FULTON ST,,,BROOKLYN,NY,11216,0,-73.95153 40.68051,-73.95153,40.68051
Kings,747438,Store,A,FLATBUSH DISCOUNT AND DEALS INC,FLATBUSH DISCOUNT AND D,1183,FLATBUSH AVE,,,BROOKLYN,NY,11226,0,-73.95633 40.64121,-73.95633,40.64121
Kings,747429,Store,JAC,KISZKA MARKET CORP,KISZKA MARKET,5511,13TH AVENUE,,,BROOKLYN,NY,11219,0,-73.99607 40.63119,-73.99607,40.63119
Queens,747426,Store,JAC,TORTILLERIA ADONAI INC,TORTILLERIA ADONAI,1401,CENTRAL AVE,,,FAR ROCKAWAY,NY,11691,0,-73.75046 40.60642,-73.75046,40.60642
Queens,747420,Store,JAC,GROCERY EL ROCIO CORP,GROCERY EL ROCIO,9215-A,37TH AVE,,,JACKSON HEIGHTS,NY,11372,0,-73.8743 40.7508,-73.8743,40.7508
Kings,747354,Store,JAC,439 N LOTS FOOD CORP,439 N LOTS FOOD,439,NEW LOTS AVENUE,,,BROOKLYN,NY,11207,0,-73.89131 40.66262,-73.89131,40.66262
Queens,747331,Store,JAC,7 ELEVEN INC,7 ELEVEN STORE #34439K,59-01,ROOSEVELT AVENUE,,,WOODSIDE,NY,11377,0,-73.90521 40.74541,-73.90521,40.74541
Kings,747329,Store,JAC,509 MEAT CORP,URBAN MARKET PARK SLOPE,509,5TH AVENUE,,,BROOKLYN,NY,11215,7000,-73.98807 40.66704,-73.98807,40.66704
Queens,747324,Store,A,JOKR US CORP,JOKR,11-12,44TH DR,,,LONG ISLAND CITY,NY,11101,0,-73.94906 40.74843,-73.94906,40.74843
Queens,747310,Store,JAC,HLOPEZ MARKET PLACE CORP,HLOPEZ MARKET PLACE,3072,STEINWAY ST,,,ASTORIA,NY,11103,0,-73.91647 40.76208,-73.91647,40.76208
New York,747301,Store,JAC,SULLIVAN TEA INC,SULLIVAN TEA,208,SULLIVAN STRET,,,NEW YORK,NY,10012,0,-74.00016 40.72913,-74.00016,40.72913
Kings,747272,Store,JAC,20TH AVE SUPERMARKET INC,20TH AVE SUPERMARKET,8506,20TH AVE,,,BROOKLYN,NY,11214,10000,-73.99777 40.60505,-73.99777,40.60505
Kings,747258,Store,A,GRACEY VARIETY INC,GRACEY VARIETY,156,SAINT PAULS PL#1,,,BROOKLYN,NY,11226,0,-73.96236 40.65007,-73.96236,40.65007
Kings,747252,Store,JAC,BACK TO BOROUGH PARK FISH INC,OSSIE'S GOURMET,1205,AVENUE M,,,BROOKLYN,NY,11230,0,-73.96257 40.61773,-73.96257,40.61773
Kings,747248,Store,JAC,URTH MARKET LLC,MARKET ON KENT,921,MANHATTAN AVENUE,,,BROOKLYN,NY,11222,6000,-73.95432 40.7308,-73.95432,40.7308
Queens,747246,Store,JAC,DADA TECH INC,DADA ZHONG CHAO,49-39,VAN DAM ST,,,LONG ISLAND CITY,NY,11101,0,-73.93467 40.73922,-73.93467,40.73922
Kings,747239,Store,JAC,MEHUDAR MEATS AND MORE LP,MEHUDAR MEATS AND MORE,4012,13TH AVENUE,,,BROOKLYN,NY,11218,0,-73.98717 40.63977,-73.98717,40.63977
Bronx,747211,Store,JAC,MAX PRO 99 CENTS PLUS DISCOUNT ST,MAX PRO 99 CENTS PLUS D,3593,THIRD AVE,,,BRONX,NY,10456,0,-73.90507 40.83263,-73.90507,40.83263
Queens,747181,Store,JAC,EL NOVILLO MEAT CORP,EL NOVILLO MEAT #2,10-69,WYCKOFF AVE,,,RIDGEWOOD,NY,11385,0,-73.90275 40.69485,-73.90275,40.69485
New York,747168,Store,JAC,O AND J CORP,O AND J,120,4TH AVENUE,,,NEW YORK,NY,10003,0,-73.98997 40.73302,-73.98997,40.73302
Kings,747059,Store,A,541 ABSOLUTELY YOURS INC,ABSOLUTELY YOURS,541C,MYRTLE AVE,,,BROOKLYN,NY,11205,0,-73.96282 40.6938,-73.96282,40.6938
Bronx,747053,Store,JAC,BROOK MEAT & PRODUCE CORP,SHOP FAIR,228,BROOK AVENUE,,,BRONX,NY,10454,10000,-73.91956 40.80708,-73.91956,40.80708
Kings,747039,Store,JAC,WANG LONG 86 SUPERMARKET INC,STAR MARKET,1778,86TH STREET,,,BROOKLYN,NY,11214,0,-74.0029 40.60742,-74.0029,40.60742
Queens,747013,Store,JAC,ALL FROM 1 SUPPLIER LLC,CURRY ROTI BOX,108-09,LIBERTY AVE,,,SOUTH RICHMOND HIL,NY,11419,0,-73.83309 40.68394,-73.83309,40.68394
Queens,746930,Store,JAC,MARCHE LE WOOF INC,MARCHE LE WOOF,3103,VERNON BLVD,,,ASTORIA,NY,11106,0,-73.93554 40.76925,-73.93554,40.76925
Queens,746928,Store,A,ROBERT FOX INC,FOXS,70-39,AUSTIN ST,,,FOREST HILLS,NY,11375,0,-73.84554 40.72044,-73.84554,40.72044
Queens,746918,Store,JAC,EJ MEAT MARKET CORP,MANGO HILLS,290,BEACH 145TH STREET,,,FAR ROCKAWAY,NY,11691,8000,nan,,
Queens,746915,Store,JAC,79TH MEAT CORP,SUPERFRESH,78-11-15,NORTHERN BOULEVARD,,,JACKSON HEIGHTS,NY,11372,0,-73.8887 40.7552,-73.8887,40.7552
Bronx,746886,Store,JAC,MIANDAV FOOD CORP,FOOD UNIVERSE MARKET PL,1187,JEROME AVENUE,,,BRONX,NY,10452,8000,-73.92276 40.83584,-73.92276,40.83584
Queens,746845,Store,JAC,US 1 SUPERMARKET INC,US 1 SUPERMARKET,39-12,MAIN STREET,,,FLUSHING,NY,11354,22000,-73.83026 40.75983,-73.83026,40.75983
Bronx,746838,Store,JAC,JOBU GROCERY CORP,JOBU GROCERY,1405,TOWNSEND AVE,,,BRONX,NY,10452,0,-73.91664 40.8401,-73.91664,40.8401
New York,746837,Store,JAC,ANZ ONE STOP CORP,ANZ ONE STOP,141,LEXINGTON AVENUE,,,NEW YORK,NY,10016,0,-73.98189 40.74343,-73.98189,40.74343
Bronx,746831,Store,JAC,AGYARE BELINDA,BELINDAS AFRICAN CARIBB,1163,BOSTON  RD,,,BRONX,NY,10456,0,-73.90337 40.82865,-73.90337,40.82865
Bronx,746827,Store,JAC,BRONX BAZAR INC,BRONX BAZAR,2550,BOSTON RD,,,BRONX,NY,10467,0,-73.86417 40.8642,-73.86417,40.8642
Kings,746824,Store,JACD,MARNOCK RETAIL LLC,GOOD FOOD FOR LESS,402,EAST 83RD STREET,,,BROOKLYN,NY,11236,16000,-73.91783 40.64303,-73.91783,40.64303
Queens,746762,Store,JAC,JANEY GROCERY CORP.,JANEY GROCERY,46-01,48TH AVENUE,,,WOODSIDE,NY,11377,0,-73.91938 40.7393,-73.91938,40.7393
Kings,746745,Store,JAC,PETRICHOR LLC,HORSERADISH,839,BROADWAY,,,BROOKLYN,NY,11206,0,-73.93876 40.69896,-73.93876,40.69896
Bronx,746722,Store,JAC,BETHEL FOOD CORP,BETHEL FOOD,78-80,WEST 183RD STREET,,,BRONX,NY,10453,0,-73.90676 40.85934,-73.90676,40.85934
Bronx,746711,Store,JAC,ALBARAKA ENTERPRISE INC,ALBARAKA ENTERPRISE,1011,OGDEN AVE,,,BRONX,NY,10452,0,-73.92918 40.83329,-73.92918,40.83329
Kings,746688,Store,JABC,ONANYAN BREAD HOUSE LLC,BREAD HOUSE,1718,JEROME AVE,,,BROOKLYN,NY,11235,0,-73.95174 40.5874,-73.95174,40.5874
Kings,746674,Store,JAC,S&C NATURAL INC,KHIMS MILLENNIUM MARKET,260,BUSHWICK AVE,,,BROOKLYN,NY,11206,0,-73.93975 40.7071,-73.93975,40.7071
Kings,746673,Store,JAC,KHIMS MARKET INC,KHIMS MILLENNIUM MARKET,536,MYRTLE AVE,,,BROOKLYN,NY,11205,0,-73.96357 40.6936,-73.96357,40.6936
Bronx,746647,Store,JAC,HG MEAT MARKET INC,HG MEAT MARKET,514,EAST 134TH STREET,,,BRONX,NY,10454,0,-73.92075 40.80487,-73.92075,40.80487
Kings,746637,Store,JAC,BEYOND NATURAL MARKET INC,BEYOND NATURAL MARKET,195,MONTROSE AVE,,,BROOKLYN,NY,11206,10000,-73.94127 40.70751,-73.94127,40.70751
New York,746632,Store,JAC,4490 FOOD CORP,SHOP FAIR FRESH,4490,BROADWAY,,,NEW YORK,NY,10040,0,-73.93199 40.85796,-73.93199,40.85796
Kings,746593,Store,A,COMPASS GROUP USA INC,CANTEEN@AMAZON DBK6 BRK,2300,LINDEN BLVD,,,BROOKLYN,NY,11208,0,-73.87788 40.66386,-73.87788,40.66386
New York,746592,Store,A,COMPASS GROUP USA INC,CANTEEN@BANK OF AMERICA,225,LIBERTY ST 38TH FL,,,NEW YORK,NY,10281,0,-74.01543 40.71141,-74.01543,40.71141
New York,746591,Store,A,COMPASS GROUP USA INC,CANTEEN@BANK OF AMERICA,225,LIBERTY ST 37TH FL,,,NEW YORK,NY,10281,0,-74.01543 40.71141,-74.01543,40.71141
Queens,746556,Store,JAC,MILAN 74 CORP,MILAN 74,3769,74TH ST,,,JACKSON HEIGHTS,NY,11372,0,-73.89146 40.74702,-73.89146,40.74702
Kings,746540,Store,JAC,ENVIOS LITZY CORP,ENVIOS LITZY,409,EAST 9TH STREET,,,BROOKLYN,NY,11218,0,-73.96977 40.63862,-73.96977,40.63862
Queens,746484,Store,JAC,6401 MEAT & PRODUCE CORP,C TOWN SUPERMARKET,64-01,FRESH POND RD,,,RIDGEWOOD,NY,11385,15000,-73.89921 40.71009,-73.89921,40.71009
Bronx,746463,Store,JAC,FULTON AVE GROCERY CORP,FULTON AVE GROCERY,1408,FULTON AVE,,,BRONX,NY,10456,0,-73.90175 40.83473,-73.90175,40.83473
Queens,746462,Store,JAC,44TH DRIVE GOURMET CORP,BONJOUR FOOD MARKET,21-59,44TH DR.,,,LONG ISLAND CITY,NY,11101,0,-73.94518 40.74768,-73.94518,40.74768
Kings,746402,Store,JAC,CAZARES M GROCERY CORP,CAZARES M GROCERY,4918,4TH AVE,,,BROOKLYN,NY,11220,0,-74.01245 40.64667,-74.01245,40.64667
Kings,746383,Store,JAC,SUTTER FOODS INC,SUTTER FOODS,1290,SUTTER AVENUE,,,BROOKLYN,NY,11208,0,-73.8705 40.67298,-73.8705,40.67298
Queens,746351,Store,JAC,J & H FARMERS MARKET CORP,JOHN'S FARM MARKET,112-55,FARMERS BLVD,,,SAINT ALBANS,NY,11412,10000,-73.7632 40.69961,-73.7632,40.69961
Kings,746339,Store,JACH,TALEA BEER INC,TALEA BEER CO,87,RICHARDSON ST STE 1,,,BROOKLYN,NY,11211,9000,-73.94812 40.71849,-73.94812,40.71849
Queens,746329,Store,JAC,BHAKTI 46 INC,SUNNYSIDE MARKET,4601,SKILLMAN AVENUE,,,SUNNYSIDE,NY,11104,0,-73.91788 40.74655,-73.91788,40.74655
Kings,746327,Store,JAC,L-M NATURAL INC,L-M NATURAL,45,MORGAN AVE,,,BROOKLYN,NY,11237,0,-73.93165 40.70548,-73.93165,40.70548
Queens,746324,Store,JAC,COATZINGO GROCERY CORP,COATZINGO GROCERY,7611,ROOSEVELT AVE,,,JACKSON HEIGHTS,NY,11372,0,-73.88893 40.7471,-73.88893,40.7471
Kings,746303,Store,JAC,MAHFOOD GLENROY,PROSPECT HEIGHTS MARKET,648,WASHINGTON AVE,,,BROOKLYN,NY,11238,0,-73.964 40.67906,-73.964,40.67906
